,다발구역버전,다발구역아이디,다발구역명,시군구코드,시군구명,사고건수,중심X,중심Y,구역반경,?
24,2021090301,1135000224,멍석숯불갈비,11350,서울특별시 노원구,4,127.056325,37.667121,40,9.0
25,2021090301,1135000225,간단하지만특별한화피디Cafe,11350,서울특별시 노원구,3,127.077727,37.652102,40,10.0
26,2021090301,1135000226,서라벌고교송덕도서관,11350,서울특별시 노원구,3,127.076444,37.644427,40,11.0
27,2021090301,1135000227,중계역,11350,서울특별시 노원구,6,127.064279,37.644833,40,12.0
28,2021090301,1135000228,중계무지개아파트,11350,서울특별시 노원구,3,127.066001,37.64109,40,13.0
29,2021090301,1135000229,초록별어린이집,11350,서울특별시 노원구,4,127.06832,37.635961,40,14.0
30,2021090301,1135000230,돈까스가게,11350,서울특별시 노원구,4,127.071822,37.634081,40,15.0
31,2021090301,1135000231,하계극동아파트,11350,서울특별시 노원구,3,127.064661,37.633703,40,16.0
32,2021090301,1135000232,노원구재활용센타2관,11350,서울특별시 노원구,3,127.074277,37.654659,40,17.0
33,2021090301,1135000233,노원역지구대입구,11350,서울특별시 노원구,3,127.067144,37.655092,40,18.0
34,2021090301,1135000234,금성여관,11350,서울특별시 노원구,8,127.076997,37.664907,40,19.0
35,2021090301,1135000235,아방셀프다이어트,11350,서울특별시 노원구,10,127.061325,37.651781,40,20.0
36,2021090301,1132000205,미라인치과의원,11320,서울특별시 도봉구,4,127.033403,37.646473,40,0.0
37,2021090301,1132000206,항준외과의원,11320,서울특별시 도봉구,11,127.036185,37.651045,40,1.0
38,2021090301,1132000207,창동주공3단지아파트 311호,11320,서울특별시 도봉구,4,127.043722,37.651354,40,2.0
39,2021090301,1132000208,롯데하이마트,11320,서울특별시 도봉구,5,127.052544,37.652811,40,3.0
40,2021090301,1132000209,금용아파트입구,11320,서울특별시 도봉구,7,127.027681,37.649569,40,4.0
41,2021090301,1132000210,티스테이션도봉대리점,11320,서울특별시 도봉구,11,127.042637,37.663752,40,5.0
42,2021090301,1132000211,마벨스튜디오,11320,서울특별시 도봉구,13,127.038429,37.654893,40,6.0
43,2021090301,1132000212,평강오토바이센타,11320,서울특별시 도봉구,3,127.044394,37.671222,40,7.0
44,2021090301,1132000213,대성빌라입구,11320,서울특별시 도봉구,6,127.045354,37.679265,40,8.0
45,2021090301,1132000214,탄탄의원,11320,서울특별시 도봉구,3,127.045724,37.687442,40,9.0
46,2021090301,1123000104,피자파인트리,11230,서울특별시 동대문구,3,127.06772,37.59091,40,0.0
47,2021090301,1123000105,성원철물공구,11230,서울특별시 동대문구,7,127.052813,37.568167,40,1.0
48,2021090301,1123000106,백죠다방,11230,서울특별시 동대문구,10,127.051497,37.585667,40,2.0
49,2021090301,1123000107,미쳐버린파닭,11230,서울특별시 동대문구,10,127.032951,37.586415,40,3.0
50,2021090301,1123000108,즐거운교회,11230,서울특별시 동대문구,12,127.037741,37.586515,40,4.0
51,2021090301,1123000109,동아제약앞,11230,서울특별시 동대문구,19,127.030535,37.572534,40,5.0
52,2021090301,1123000110,중앙치과의원,11230,서울특별시 동대문구,5,127.042373,37.579205,40,6.0
53,2021090301,1123000111,그리그리쿡,11230,서울특별시 동대문구,5,127.062225,37.602733,40,7.0
54,2021090301,1123000112,오로라온누리약국,11230,서울특별시 동대문구,3,127.049986,37.578856,40,8.0
55,2021090301,1123000113,현대썬앤빌청계오피스텔,11230,서울특별시 동대문구,4,127.055476,37.566041,40,9.0
56,2021090301,1123000114,한국외국어대학교입구,11230,서울특별시 동대문구,10,127.060268,37.596471,40,10.0
57,2021090301,1123000115,뚱이벨라,11230,서울특별시 동대문구,11,127.056636,37.572833,40,11.0
58,2021090301,1123000116,다맛골,11230,서울특별시 동대문구,4,127.026777,37.573997,40,12.0
59,2021090301,1123000117,선정형외과의원,11230,서울특별시 동대문구,21,127.038202,37.576052,40,13.0
60,2021090301,1123000118,올치과의원,11230,서울특별시 동대문구,24,127.05608,37.590128,40,14.0
61,2021090301,1123000119,임용준치과의원,11230,서울특별시 동대문구,13,127.057346,37.577225,40,15.0
62,2021090301,1123000120,AUTO팩토리,11230,서울특별시 동대문구,3,127.030429,37.578617,40,16.0
63,2021090301,1123000121,주정형외과의원,11230,서울특별시 동대문구,4,127.047569,37.575971,40,17.0
64,2021090301,1123000122,전곡시장앞,11230,서울특별시 동대문구,11,127.067947,37.577138,40,18.0
65,2021090301,1123000123,재건공조,11230,서울특별시 동대문구,23,127.036375,37.59126,40,19.0
66,2021090301,1123000124,대원빌딩,11230,서울특별시 동대문구,4,127.065174,37.570873,40,20.0
67,2021090301,1123000125,귀빈,11230,서울특별시 동대문구,24,127.071388,37.571526,40,21.0
68,2021090301,1123000126,아름경로당,11230,서울특별시 동대문구,3,127.068553,37.593779,40,22.0
69,2021090301,1123000127,퓨전한신포차,11230,서울특별시 동대문구,9,127.065112,37.562192,40,23.0
70,2021090301,1123000128,레드팡과자점,11230,서울특별시 동대문구,3,127.068528,37.572552,40,24.0
71,2021090301,1123000129,월드정보통신,11230,서울특별시 동대문구,10,127.066206,37.572589,40,25.0
72,2021090301,1123000130,힐스포츠파크입구,11230,서울특별시 동대문구,6,127.063827,37.572769,40,26.0
73,2021090301,1123000131,티에이치비엠,11230,서울특별시 동대문구,4,127.072184,37.578803,40,27.0
74,2021090301,1123000132,힐튼모텔,11230,서울특별시 동대문구,15,127.050178,37.571447,40,28.0
75,2021090301,1123000133,장평근린공원테니스장,11230,서울특별시 동대문구,5,127.074078,37.566371,40,29.0
76,2021090301,1123000134,안암오거리,11230,서울특별시 동대문구,3,127.029407,37.582642,40,30.0
77,2021090301,1123000135,경동전자,11230,서울특별시 동대문구,6,127.038624,37.582958,40,31.0
120,2021090301,1159000398,네이처리퍼블릭,11590,서울특별시 동작구,7,126.947449,37.503473,40,0.0
121,2021090301,1159000399,동작주차공원입구,11590,서울특별시 동작구,6,126.975696,37.503944,40,1.0
122,2021090301,1159000400,수진세인트빌딩입구,11590,서울특별시 동작구,22,126.930911,37.500087,40,2.0
123,2021090301,1159000401,노량진역,11590,서울특별시 동작구,7,126.941456,37.513531,40,3.0
124,2021090301,1159000402,노량북고가차도,11590,서울특별시 동작구,3,126.956098,37.513617,40,4.0
125,2021090301,1159000403,국민은행노량진중앙지점,11590,서울특별시 동작구,3,126.936637,37.513382,40,5.0
126,2021090301,1159000404,동작문화복지센터.동작보건소,11590,서울특별시 동작구,20,126.941044,37.505128,40,6.0
127,2021090301,1159000405,샤인빌라,11590,서울특별시 동작구,3,126.951953,37.504828,40,7.0
128,2021090301,1159000406,숭실대입구역,11590,서울특별시 동작구,12,126.953382,37.496524,40,8.0
129,2021090301,1159000407,명수대현대아파트입구,11590,서울특별시 동작구,3,126.96702,37.506916,40,9.0
130,2021090301,1159000408,동작구청쓰레기중간집하장,11590,서울특별시 동작구,3,126.963896,37.508669,40,10.0
131,2021090301,1159000409,청수약국입구,11590,서울특별시 동작구,18,126.908371,37.48769,40,11.0
132,2021090301,1159000410,필라(FILA)입구,11590,서울특별시 동작구,25,126.982126,37.485423,40,12.0
133,2021090301,1159000411,유성빌라입구,11590,서울특별시 동작구,10,126.970445,37.484893,40,13.0
134,2021090301,1159000412,우리은행입구,11590,서울특별시 동작구,15,126.979619,37.476687,40,14.0
135,2021090301,1159000413,수석빌딩,11590,서울특별시 동작구,3,126.924069,37.499729,40,15.0
136,2021090301,1144000276,대동입구,11440,서울특별시 마포구,3,126.91867,37.555442,40,0.0
137,2021090301,1144000277,마포구청역,11440,서울특별시 마포구,4,126.903767,37.563065,40,1.0
138,2021090301,1144000278,공덕역(중),11440,서울특별시 마포구,9,126.950987,37.543942,40,2.0
139,2021090301,1144000279,기업은행서교동지점,11440,서울특별시 마포구,9,126.911514,37.554172,40,3.0
140,2021090301,1144000280,이화명가,11440,서울특별시 마포구,6,126.918489,37.552503,40,4.0
141,2021090301,1144000281,비에스케이코퍼레이션,11440,서울특별시 마포구,3,126.923755,37.552294,40,5.0
142,2021090301,1144000282,연남동,11440,서울특별시 마포구,3,126.922235,37.563031,40,6.0
143,2021090301,1144000283,간단하지만특별한화피디Cafe,11440,서울특별시 마포구,7,126.928893,37.554005,40,7.0
144,2021090301,1144000284,청기와숯불갈비,11440,서울특별시 마포구,4,126.90829,37.558067,40,8.0
145,2021090301,1144000285,연세여우치과의원,11440,서울특별시 마포구,6,126.923601,37.557566,40,9.0
146,2021090301,1144000286,마포역,11440,서울특별시 마포구,7,126.947559,37.540735,40,10.0
147,2021090301,1144000287,홍대입구역교차로(경유),11440,서울특별시 마포구,12,126.921559,37.555213,40,11.0
148,2021090301,1144000288,신안빌딩입구,11440,서울특별시 마포구,5,126.912027,37.56518,40,12.0
149,2021090301,1144000289,성산빌딩입구,11440,서울특별시 마포구,5,126.914199,37.562513,40,13.0
150,2021090301,1144000290,요미네떡볶이,11440,서울특별시 마포구,7,126.946024,37.546172,40,14.0
151,2021090301,1144000291,우린칼국수,11440,서울특별시 마포구,11,126.917833,37.548119,40,15.0
152,2021090301,1144000292,신성기사식당,11440,서울특별시 마포구,11,126.938782,37.547265,40,16.0
153,2021090301,1144000293,얀씨클럽,11440,서울특별시 마포구,4,126.929214,37.547571,40,17.0
154,2021090301,1144000294,공덕제2주민센터,11440,서울특별시 마포구,6,126.953823,37.54784,40,18.0
155,2021090301,1144000295,사라헤어,11440,서울특별시 마포구,3,126.918595,37.557866,40,19.0
156,2021090301,1144000296,성제빌딩,11440,서울특별시 마포구,6,126.915572,37.554949,40,20.0
157,2021090301,1144000297,페이브크로아상,11440,서울특별시 마포구,4,126.923854,37.560109,40,21.0
158,2021090301,1144000298,상암동입구,11440,서울특별시 마포구,4,126.898747,37.573432,40,22.0
159,2021090301,1141000257,동경.에이스.시몬스침대,11410,서울특별시 서대문구,6,126.930974,37.557314,40,0.0
160,2021090301,1141000258,ABC마트,11410,서울특별시 서대문구,11,126.944066,37.556754,40,1.0
161,2021090301,1141000259,신촌역입구,11410,서울특별시 서대문구,12,126.935584,37.555614,40,2.0
162,2021090301,1141000260,고창신림농협직판장입구,11410,서울특별시 서대문구,5,126.948182,37.594368,40,3.0
163,2021090301,1141000261,요셉이비인후과의원,11410,서울특별시 서대문구,4,126.941259,37.591533,40,4.0
164,2021090301,1141000262,디테일,11410,서울특별시 서대문구,4,126.948183,37.584994,40,5.0
165,2021090301,1141000263,백년모텔,11410,서울특별시 서대문구,5,126.911029,37.584031,40,6.0
166,2021090301,1141000264,기업은행홍은동지점,11410,서울특별시 서대문구,7,126.93673,37.582308,40,7.0
167,2021090301,1141000265,금풍상사,11410,서울특별시 서대문구,3,126.928104,37.580185,40,8.0
168,2021090301,1141000266,명품청기와감자탕,11410,서울특별시 서대문구,3,126.929867,37.577796,40,9.0
169,2021090301,1141000267,청양빌딩입구,11410,서울특별시 서대문구,4,126.909585,37.57766,40,10.0
170,2021090301,1141000268,중앙치과의원,11410,서울특별시 서대문구,3,126.925769,37.576027,40,11.0
171,2021090301,1141000269,스튜디오뮌,11410,서울특별시 서대문구,7,126.931322,37.569574,40,12.0
172,2021090301,1141000270,DMC래미안e-편한세상3단지,11410,서울특별시 서대문구,4,126.907158,37.575205,40,13.0
173,2021090301,1141000271,SK에너지행촌제2주유소,11410,서울특별시 서대문구,7,126.941429,37.56123,40,14.0
174,2021090301,1141000272,쓰리알유씨티아파트입구,11410,서울특별시 서대문구,4,126.926841,37.558871,40,15.0
175,2021090301,1141000273,와플대학,11410,서울특별시 서대문구,7,126.930419,37.566198,40,16.0
176,2021090301,1141000274,쉼터고시텔,11410,서울특별시 서대문구,3,126.952011,37.557152,40,17.0
177,2021090301,1141000275,북아현1치안센터,11410,서울특별시 서대문구,3,126.956187,37.557405,40,18.0
178,2021090301,1165000434,디지털프라자반포점,11650,서울특별시 서초구,7,126.997042,37.499458,40,0.0
179,2021090301,1165000435,구보빌딩입구,11650,서울특별시 서초구,5,127.042731,37.481761,40,1.0
180,2021090301,1165000436,서초장미어린이집,11650,서울특별시 서초구,3,127.028409,37.483895,40,2.0
181,2021090301,1165000437,박치과의원,11650,서울특별시 서초구,4,127.00899,37.483672,40,3.0
182,2021090301,1165000438,뱅뱅사거리(경유),11650,서울특별시 서초구,4,127.031519,37.489532,40,4.0
183,2021090301,1165000439,SK네트웍스서초제일주유,11650,서울특별시 서초구,3,127.022371,37.490766,40,5.0
184,2021090301,1165000440,kt연구소,11650,서울특별시 서초구,3,127.031146,37.471323,40,6.0
185,2021090301,1165000441,롯데리아강남우성사거리점,11650,서울특별시 서초구,7,127.02997,37.49305,40,7.0
186,2021090301,1165000442,가나안법률사무소,11650,서울특별시 서초구,7,127.013416,37.493659,40,8.0
187,2021090301,1165000443,예술의전당입구,11650,서울특별시 서초구,7,127.013048,37.48066,40,9.0
188,2021090301,1165000444,두레,11650,서울특별시 서초구,16,127.011804,37.487523,40,10.0
189,2021090301,1165000445,양재역(서초구청),11650,서울특별시 서초구,4,127.034061,37.484584,40,11.0
190,2021090301,1165000446,덕성빌딩입구,11650,서울특별시 서초구,6,127.000881,37.505559,40,12.0
191,2021090301,1165000447,문정아이파크모델하우스,11650,서울특별시 서초구,12,127.022336,37.49621,40,13.0
192,2021090301,1165000448,은도빌딩,11650,서울특별시 서초구,12,127.02387,37.505816,40,14.0
193,2021090301,1165000449,교육개발원입구,11650,서울특별시 서초구,5,127.038422,37.478022,40,15.0
194,2021090301,1165000450,현대자동차반포지점,11650,서울특별시 서초구,3,127.010539,37.504508,40,16.0
195,2021090301,1165000451,연세사랑병원입구,11650,서울특별시 서초구,3,126.985992,37.475831,40,17.0
196,2021090301,1165000452,동덕여고,11650,서울특별시 서초구,3,126.992712,37.473913,40,18.0
197,2021090301,1165000453,가인빌딩입구,11650,서울특별시 서초구,4,127.038504,37.473876,40,19.0
198,2021090301,1165000454,교동짬뽕,11650,서울특별시 서초구,8,127.020613,37.510922,40,20.0
199,2021090301,1165000455,월풀,11650,서울특별시 서초구,4,126.986396,37.501134,40,21.0
200,2021090301,1120000064,현대오일뱅크성동주유소,11200,서울특별시 성동구,15,127.044102,37.566881,40,0.0
201,2021090301,1120000065,JY빌딩,11200,서울특별시 성동구,5,127.069002,37.551237,40,1.0
202,2021090301,1120000066,신한철치과의원,11200,서울특별시 성동구,12,127.041211,37.560128,40,2.0
203,2021090301,1120000067,일하는여성의집입구,11200,서울특별시 성동구,3,127.073891,37.559448,40,3.0
204,2021090301,1120000068,태인카센타,11200,서울특별시 성동구,3,127.070827,37.560609,40,4.0
205,2021090301,1120000069,르노삼성자동차성수사업소입구,11200,서울특별시 성동구,3,127.059929,37.548238,40,5.0
206,2021090301,1120000070,스시도쿠,11200,서울특별시 성동구,5,127.035815,37.561062,40,6.0
207,2021090301,1120000071,장안동충전소LPG,11200,서울특별시 성동구,10,127.05853,37.562673,40,7.0
208,2021090301,1120000072,KEB하나은행화양동지점,11200,서울특별시 성동구,14,127.067468,37.548311,40,8.0
209,2021090301,1120000073,HairSalonS#,11200,서울특별시 성동구,4,127.050069,37.546299,40,9.0
210,2021090301,1120000074,고가네칼국수,11200,서울특별시 성동구,7,127.017742,37.545658,40,10.0
211,2021090301,1120000075,성수대교북단교차로,11200,서울특별시 성동구,23,127.035867,37.543666,40,11.0
212,2021090301,1120000076,성수현대그린아파트,11200,서울특별시 성동구,6,127.049584,37.540231,40,12.0
213,2021090301,1120000077,e편한세상금호117동,11200,서울특별시 성동구,6,127.025261,37.552367,40,13.0
214,2021090301,1120000078,태평양미용실,11200,서울특별시 성동구,5,127.054154,37.538969,40,14.0
215,2021090301,1120000079,목치과입구,11200,서울특별시 성동구,6,127.030101,37.564131,40,15.0
216,2021090301,1120000080,영동장모텔,11200,서울특별시 성동구,3,127.060848,37.536236,40,16.0
217,2021090301,1120000081,지하철2호선,11200,서울특별시 성동구,19,127.060501,37.543238,40,17.0
218,2021090301,1120000082,부동산임대,11200,서울특별시 성동구,8,127.026527,37.570562,40,18.0
219,2021090301,1120000083,동아맨션입구,11200,서울특별시 성동구,4,127.036532,37.566068,40,19.0
220,2021090301,1120000084,지하철2호선,11200,서울특별시 성동구,7,127.044082,37.55163,40,20.0
221,2021090301,1129000163,세심촌월곡점,11290,서울특별시 성북구,9,127.036213,37.608321,40,0.0
222,2021090301,1129000164,디올패션,11290,서울특별시 성북구,29,127.025855,37.603341,40,1.0
223,2021090301,1129000165,피쉬천국,11290,서울특별시 성북구,17,127.029247,37.607942,40,2.0
224,2021090301,1129000166,월곡2동주민센터,11290,서울특별시 성북구,4,127.047727,37.605987,40,3.0
225,2021090301,1129000167,김종탁치과의원,11290,서울특별시 성북구,3,127.050016,37.613377,40,4.0
226,2021090301,1129000168,장위판매대리점판대매리,11290,서울특별시 성북구,3,127.037464,37.61304,40,5.0
227,2021090301,1129000169,류인테리어,11290,서울특별시 성북구,4,127.00761,37.612775,40,6.0
228,2021090301,1129000170,북서울꿈의숲,11290,서울특별시 성북구,3,127.044978,37.620136,40,7.0
229,2021090301,1129000171,장월1교,11290,서울특별시 성북구,3,127.038038,37.602623,40,8.0
230,2021090301,1129000172,새마을금고정릉1동점,11290,서울특별시 성북구,3,127.016986,37.603098,40,9.0
231,2021090301,1129000173,올킬모터워시,11290,서울특별시 성북구,8,127.012597,37.603846,40,10.0
232,2021090301,1129000174,이은자한복점,11290,서울특별시 성북구,4,127.005729,37.588756,40,11.0
233,2021090301,1129000175,명품상설매장,11290,서울특별시 성북구,8,127.018599,37.588421,40,12.0
234,2021090301,1129000176,고려빌딩,11290,서울특별시 성북구,6,127.021749,37.58107,40,13.0
235,2021090301,1129000177,좋은비타민,11290,서울특별시 성북구,3,127.028263,37.586261,40,14.0
236,2021090301,1129000178,종암우림카이저팰리스입구,11290,서울특별시 성북구,15,127.033035,37.601981,40,15.0
237,2021090301,1129000179,김안과의원,11290,서울특별시 성북구,17,127.041903,37.602431,40,16.0
238,2021090301,1129000180,새마을금고입구,11290,서울특별시 성북구,6,127.01041,37.588379,40,17.0
239,2021090301,1129000181,석계역1번출구,11290,서울특별시 성북구,4,127.065009,37.614894,40,18.0
240,2021090301,1129000182,위니아딤채,11290,서울특별시 성북구,8,127.012689,37.591435,40,19.0
241,2021090301,1129000183,제일사,11290,서울특별시 성북구,3,127.021402,37.601773,40,20.0
242,2021090301,1129000184,미니스톱,11290,서울특별시 성북구,11,127.017784,37.593502,40,21.0
243,2021090301,1129000185,들꽃이한의원,11290,서울특별시 성북구,3,127.053216,37.608757,40,22.0
244,2021090301,1129000186,야원빌딩입구,11290,서울특별시 성북구,3,127.009871,37.60835,40,23.0
